Date_Time,Year,Month,Day,Time,Hourly_Counts
"September 13, 2022 10:00:00 AM",2022,September,Tuesday,10,424
"September 13, 2022 11:00:00 AM",2022,September,Tuesday,11,576
"September 13, 2022 12:00:00 PM",2022,September,Tuesday,12,870
"September 13, 2022 01:00:00 PM",2022,September,Tuesday,13,992
"September 13, 2022 02:00:00 PM",2022,September,Tuesday,14,657
"September 13, 2022 03:00:00 PM",2022,September,Tuesday,15,627
"September 13, 2022 04:00:00 PM",2022,September,Tuesday,16,592
"September 13, 2022 05:00:00 PM",2022,September,Tuesday,17,720
"September 13, 2022 06:00:00 PM",2022,September,Tuesday,18,584
"September 13, 2022 07:00:00 PM",2022,September,Tuesday,19,364
"September 13, 2022 08:00:00 PM",2022,September,Tuesday,20,354
"September 13, 2022 09:00:00 PM",2022,September,Tuesday,21,240
"September 13, 2022 10:00:00 PM",2022,September,Tuesday,22,200
"September 13, 2022 11:00:00 PM",2022,September,Tuesday,23,99
"September 14, 2022 12:00:00 AM",2022,September,Wednesday,0,63
"September 14, 2022 01:00:00 AM",2022,September,Wednesday,1,30
"September 14, 2022 02:00:00 AM",2022,September,Wednesday,2,26
"September 14, 2022 03:00:00 AM",2022,September,Wednesday,3,16
"September 14, 2022 04:00:00 AM",2022,September,Wednesday,4,6
"September 14, 2022 05:00:00 AM",2022,September,Wednesday,5,17
"September 14, 2022 06:00:00 AM",2022,September,Wednesday,6,54
"September 14, 2022 07:00:00 AM",2022,September,Wednesday,7,155
"September 14, 2022 08:00:00 AM",2022,September,Wednesday,8,388
"September 14, 2022 09:00:00 AM",2022,September,Wednesday,9,392
"September 14, 2022 10:00:00 AM",2022,September,Wednesday,10,440
"September 14, 2022 11:00:00 AM",2022,September,Wednesday,11,679
"September 14, 2022 12:00:00 PM",2022,September,Wednesday,12,1042
"September 14, 2022 01:00:00 PM",2022,September,Wednesday,13,1084
"September 14, 2022 02:00:00 PM",2022,September,Wednesday,14,680
"September 14, 2022 03:00:00 PM",2022,September,Wednesday,15,622
"September 14, 2022 04:00:00 PM",2022,September,Wednesday,16,682
"September 14, 2022 05:00:00 PM",2022,September,Wednesday,17,829
"September 14, 2022 06:00:00 PM",2022,September,Wednesday,18,612
"September 14, 2022 07:00:00 PM",2022,September,Wednesday,19,386
"September 14, 2022 08:00:00 PM",2022,September,Wednesday,20,376
"September 14, 2022 09:00:00 PM",2022,September,Wednesday,21,19
"September 14, 2022 10:00:00 PM",2022,September,Wednesday,22,27
"September 14, 2022 11:00:00 PM",2022,September,Wednesday,23,3
"September 15, 2022 12:00:00 AM",2022,September,Thursday,0,0
"September 15, 2022 01:00:00 AM",2022,September,Thursday,1,1
"September 15, 2022 02:00:00 AM",2022,September,Thursday,2,0
"September 15, 2022 03:00:00 AM",2022,September,Thursday,3,3
"September 15, 2022 04:00:00 AM",2022,September,Thursday,4,0
"September 15, 2022 05:00:00 AM",2022,September,Thursday,5,4
"September 15, 2022 06:00:00 AM",2022,September,Thursday,6,54
"September 15, 2022 07:00:00 AM",2022,September,Thursday,7,184
"September 15, 2022 08:00:00 AM",2022,September,Thursday,8,408
"September 15, 2022 09:00:00 AM",2022,September,Thursday,9,388
"September 15, 2022 10:00:00 AM",2022,September,Thursday,10,508
"September 15, 2022 11:00:00 AM",2022,September,Thursday,11,599
"September 15, 2022 12:00:00 PM",2022,September,Thursday,12,1114
"September 15, 2022 01:00:00 PM",2022,September,Thursday,13,1103
"September 15, 2022 02:00:00 PM",2022,September,Thursday,14,725
"September 15, 2022 03:00:00 PM",2022,September,Thursday,15,631
"September 15, 2022 04:00:00 PM",2022,September,Thursday,16,677
"September 15, 2022 05:00:00 PM",2022,September,Thursday,17,892
"September 15, 2022 06:00:00 PM",2022,September,Thursday,18,747
"September 15, 2022 07:00:00 PM",2022,September,Thursday,19,570
"September 15, 2022 08:00:00 PM",2022,September,Thursday,20,475
"September 15, 2022 09:00:00 PM",2022,September,Thursday,21,336
"September 15, 2022 10:00:00 PM",2022,September,Thursday,22,243
"September 15, 2022 11:00:00 PM",2022,September,Thursday,23,0
"September 16, 2022 12:00:00 AM",2022,September,Friday,0,0
"September 16, 2022 01:00:00 AM",2022,September,Friday,1,0
"September 16, 2022 02:00:00 AM",2022,September,Friday,2,0
"September 16, 2022 03:00:00 AM",2022,September,Friday,3,0
"September 16, 2022 04:00:00 AM",2022,September,Friday,4,0
"September 16, 2022 05:00:00 AM",2022,September,Friday,5,0
"September 16, 2022 06:00:00 AM",2022,September,Friday,6,64
"September 16, 2022 07:00:00 AM",2022,September,Friday,7,171
"September 16, 2022 08:00:00 AM",2022,September,Friday,8,274
"September 16, 2022 09:00:00 AM",2022,September,Friday,9,358
"September 16, 2022 10:00:00 AM",2022,September,Friday,10,492
"September 16, 2022 11:00:00 AM",2022,September,Friday,11,618
"September 16, 2022 12:00:00 PM",2022,September,Friday,12,913
"September 16, 2022 01:00:00 PM",2022,September,Friday,13,872
"September 16, 2022 02:00:00 PM",2022,September,Friday,14,720
"September 16, 2022 03:00:00 PM",2022,September,Friday,15,597
"September 16, 2022 04:00:00 PM",2022,September,Friday,16,609
"September 16, 2022 05:00:00 PM",2022,September,Friday,17,811
"September 16, 2022 06:00:00 PM",2022,September,Friday,18,764
"September 16, 2022 07:00:00 PM",2022,September,Friday,19,678
"September 16, 2022 08:00:00 PM",2022,September,Friday,20,484
"September 16, 2022 09:00:00 PM",2022,September,Friday,21,492
"September 16, 2022 10:00:00 PM",2022,September,Friday,22,554
"September 16, 2022 11:00:00 PM",2022,September,Friday,23,468
"September 17, 2022 12:00:00 AM",2022,September,Saturday,0,0
"September 17, 2022 01:00:00 AM",2022,September,Saturday,1,3
"September 17, 2022 02:00:00 AM",2022,September,Saturday,2,0
"September 17, 2022 03:00:00 AM",2022,September,Saturday,3,0
"September 17, 2022 04:00:00 AM",2022,September,Saturday,4,0
"September 17, 2022 05:00:00 AM",2022,September,Saturday,5,0
"September 17, 2022 06:00:00 AM",2022,September,Saturday,6,28
"September 17, 2022 07:00:00 AM",2022,September,Saturday,7,70
"September 17, 2022 08:00:00 AM",2022,September,Saturday,8,165
"September 17, 2022 09:00:00 AM",2022,September,Saturday,9,296
"September 17, 2022 10:00:00 AM",2022,September,Saturday,10,426
"September 17, 2022 11:00:00 AM",2022,September,Saturday,11,658
"September 17, 2022 12:00:00 PM",2022,September,Saturday,12,923
"September 17, 2022 01:00:00 PM",2022,September,Saturday,13,878
"September 17, 2022 02:00:00 PM",2022,September,Saturday,14,808
"September 17, 2022 03:00:00 PM",2022,September,Saturday,15,813
"September 17, 2022 04:00:00 PM",2022,September,Saturday,16,751
"September 17, 2022 05:00:00 PM",2022,September,Saturday,17,791
"September 17, 2022 06:00:00 PM",2022,September,Saturday,18,535
"September 17, 2022 07:00:00 PM",2022,September,Saturday,19,472
"September 17, 2022 08:00:00 PM",2022,September,Saturday,20,546
"September 17, 2022 09:00:00 PM",2022,September,Saturday,21,503
"September 17, 2022 10:00:00 PM",2022,September,Saturday,22,608
"September 17, 2022 11:00:00 PM",2022,September,Saturday,23,269
"September 18, 2022 12:00:00 AM",2022,September,Sunday,0,114
"September 18, 2022 01:00:00 AM",2022,September,Sunday,1,94
"September 18, 2022 02:00:00 AM",2022,September,Sunday,2,5
"September 18, 2022 03:00:00 AM",2022,September,Sunday,3,0
"September 18, 2022 04:00:00 AM",2022,September,Sunday,4,0
"September 18, 2022 05:00:00 AM",2022,September,Sunday,5,13
"September 18, 2022 06:00:00 AM",2022,September,Sunday,6,20
"September 18, 2022 07:00:00 AM",2022,September,Sunday,7,47
"September 18, 2022 08:00:00 AM",2022,September,Sunday,8,104
"September 18, 2022 09:00:00 AM",2022,September,Sunday,9,216
"September 18, 2022 10:00:00 AM",2022,September,Sunday,10,330
"September 18, 2022 11:00:00 AM",2022,September,Sunday,11,469
"September 18, 2022 12:00:00 PM",2022,September,Sunday,12,578
"October 02, 2022 06:00:00 AM",2022,October,Sunday,6,13
"October 02, 2022 07:00:00 AM",2022,October,Sunday,7,52
"October 02, 2022 08:00:00 AM",2022,October,Sunday,8,98
"October 02, 2022 09:00:00 AM",2022,October,Sunday,9,220
"October 02, 2022 10:00:00 AM",2022,October,Sunday,10,374
"October 02, 2022 11:00:00 AM",2022,October,Sunday,11,542
"October 02, 2022 12:00:00 PM",2022,October,Sunday,12,682
"October 02, 2022 01:00:00 PM",2022,October,Sunday,13,700
"October 02, 2022 02:00:00 PM",2022,October,Sunday,14,787
"October 02, 2022 03:00:00 PM",2022,October,Sunday,15,886
"October 02, 2022 04:00:00 PM",2022,October,Sunday,16,700
"October 02, 2022 05:00:00 PM",2022,October,Sunday,17,646
"October 02, 2022 06:00:00 PM",2022,October,Sunday,18,496
"October 01, 2022 12:00:00 AM",2022,October,Saturday,0,0
"October 01, 2022 01:00:00 AM",2022,October,Saturday,1,0
"October 01, 2022 02:00:00 AM",2022,October,Saturday,2,0
"October 01, 2022 03:00:00 AM",2022,October,Saturday,3,0
"October 01, 2022 04:00:00 AM",2022,October,Saturday,4,0
"October 01, 2022 05:00:00 AM",2022,October,Saturday,5,6
"October 01, 2022 06:00:00 AM",2022,October,Saturday,6,30
"October 01, 2022 07:00:00 AM",2022,October,Saturday,7,67
"October 01, 2022 08:00:00 AM",2022,October,Saturday,8,127
"October 01, 2022 09:00:00 AM",2022,October,Saturday,9,340
"October 01, 2022 10:00:00 AM",2022,October,Saturday,10,595
"October 01, 2022 11:00:00 AM",2022,October,Saturday,11,889
"October 01, 2022 12:00:00 PM",2022,October,Saturday,12,1007
"October 01, 2022 01:00:00 PM",2022,October,Saturday,13,1106
"October 01, 2022 02:00:00 PM",2022,October,Saturday,14,1184
"October 01, 2022 03:00:00 PM",2022,October,Saturday,15,1297
"October 01, 2022 04:00:00 PM",2022,October,Saturday,16,989
"October 01, 2022 05:00:00 PM",2022,October,Saturday,17,977
"October 01, 2022 06:00:00 PM",2022,October,Saturday,18,781
"October 01, 2022 07:00:00 PM",2022,October,Saturday,19,754
"October 01, 2022 08:00:00 PM",2022,October,Saturday,20,632
"October 01, 2022 09:00:00 PM",2022,October,Saturday,21,594
"October 01, 2022 10:00:00 PM",2022,October,Saturday,22,900
"October 01, 2022 11:00:00 PM",2022,October,Saturday,23,604
"October 02, 2022 12:00:00 AM",2022,October,Sunday,0,195
"October 02, 2022 01:00:00 AM",2022,October,Sunday,1,0
"October 02, 2022 02:00:00 AM",2022,October,Sunday,2,0
"October 02, 2022 03:00:00 AM",2022,October,Sunday,3,0
"October 02, 2022 04:00:00 AM",2022,October,Sunday,4,0
"October 02, 2022 05:00:00 AM",2022,October,Sunday,5,0
"October 02, 2022 07:00:00 PM",2022,October,Sunday,19,316
"October 02, 2022 08:00:00 PM",2022,October,Sunday,20,9
"October 02, 2022 09:00:00 PM",2022,October,Sunday,21,45
"October 02, 2022 10:00:00 PM",2022,October,Sunday,22,0
"October 02, 2022 11:00:00 PM",2022,October,Sunday,23,0
"October 03, 2022 12:00:00 AM",2022,October,Monday,0,0
"October 03, 2022 01:00:00 AM",2022,October,Monday,1,0
"October 03, 2022 02:00:00 AM",2022,October,Monday,2,0
"October 03, 2022 03:00:00 AM",2022,October,Monday,3,0
"October 03, 2022 04:00:00 AM",2022,October,Monday,4,0
"October 03, 2022 05:00:00 AM",2022,October,Monday,5,0
"October 03, 2022 06:00:00 AM",2022,October,Monday,6,19
"October 03, 2022 07:00:00 AM",2022,October,Monday,7,122
"October 03, 2022 08:00:00 AM",2022,October,Monday,8,251
"October 03, 2022 09:00:00 AM",2022,October,Monday,9,315
"October 03, 2022 10:00:00 AM",2022,October,Monday,10,423
"October 03, 2022 11:00:00 AM",2022,October,Monday,11,525
"October 03, 2022 12:00:00 PM",2022,October,Monday,12,861
"October 03, 2022 01:00:00 PM",2022,October,Monday,13,1046
"October 03, 2022 02:00:00 PM",2022,October,Monday,14,619
"October 03, 2022 03:00:00 PM",2022,October,Monday,15,680
"October 03, 2022 04:00:00 PM",2022,October,Monday,16,649
"October 03, 2022 05:00:00 PM",2022,October,Monday,17,674
"October 03, 2022 06:00:00 PM",2022,October,Monday,18,478
"October 03, 2022 07:00:00 PM",2022,October,Monday,19,401
"October 03, 2022 08:00:00 PM",2022,October,Monday,20,375
"October 03, 2022 09:00:00 PM",2022,October,Monday,21,366
"October 03, 2022 10:00:00 PM",2022,October,Monday,22,127
"October 03, 2022 11:00:00 PM",2022,October,Monday,23,0
"October 04, 2022 12:00:00 AM",2022,October,Tuesday,0,0
"October 04, 2022 01:00:00 AM",2022,October,Tuesday,1,0
"October 04, 2022 02:00:00 AM",2022,October,Tuesday,2,0
"October 04, 2022 03:00:00 AM",2022,October,Tuesday,3,0
"October 04, 2022 04:00:00 AM",2022,October,Tuesday,4,0
"October 04, 2022 05:00:00 AM",2022,October,Tuesday,5,0
"October 04, 2022 06:00:00 AM",2022,October,Tuesday,6,32
"October 04, 2022 07:00:00 AM",2022,October,Tuesday,7,163
"October 04, 2022 08:00:00 AM",2022,October,Tuesday,8,344
"October 04, 2022 09:00:00 AM",2022,October,Tuesday,9,346
"October 04, 2022 10:00:00 AM",2022,October,Tuesday,10,444
"October 04, 2022 11:00:00 AM",2022,October,Tuesday,11,506
"October 04, 2022 12:00:00 PM",2022,October,Tuesday,12,994
"October 04, 2022 01:00:00 PM",2022,October,Tuesday,13,1139
"October 04, 2022 02:00:00 PM",2022,October,Tuesday,14,691
"October 04, 2022 03:00:00 PM",2022,October,Tuesday,15,595
"October 04, 2022 04:00:00 PM",2022,October,Tuesday,16,674
"October 04, 2022 05:00:00 PM",2022,October,Tuesday,17,689
"October 04, 2022 06:00:00 PM",2022,October,Tuesday,18,546
"October 04, 2022 07:00:00 PM",2022,October,Tuesday,19,336
"October 04, 2022 08:00:00 PM",2022,October,Tuesday,20,3
"October 04, 2022 09:00:00 PM",2022,October,Tuesday,21,0
"October 04, 2022 10:00:00 PM",2022,October,Tuesday,22,0
"October 04, 2022 11:00:00 PM",2022,October,Tuesday,23,0
"October 05, 2022 12:00:00 AM",2022,October,Wednesday,0,0
"October 05, 2022 01:00:00 AM",2022,October,Wednesday,1,0
"October 05, 2022 02:00:00 AM",2022,October,Wednesday,2,0
"October 05, 2022 03:00:00 AM",2022,October,Wednesday,3,0
"October 05, 2022 04:00:00 AM",2022,October,Wednesday,4,0
"October 05, 2022 05:00:00 AM",2022,October,Wednesday,5,0
"October 05, 2022 06:00:00 AM",2022,October,Wednesday,6,25
"October 05, 2022 07:00:00 AM",2022,October,Wednesday,7,147
"October 05, 2022 08:00:00 AM",2022,October,Wednesday,8,323
"October 05, 2022 09:00:00 AM",2022,October,Wednesday,9,345
"October 05, 2022 10:00:00 AM",2022,October,Wednesday,10,435
"October 05, 2022 11:00:00 AM",2022,October,Wednesday,11,501
"October 05, 2022 12:00:00 PM",2022,October,Wednesday,12,875
"October 05, 2022 01:00:00 PM",2022,October,Wednesday,13,896
"October 05, 2022 02:00:00 PM",2022,October,Wednesday,14,631
"October 05, 2022 03:00:00 PM",2022,October,Wednesday,15,581
"October 05, 2022 04:00:00 PM",2022,October,Wednesday,16,673
"October 05, 2022 05:00:00 PM",2022,October,Wednesday,17,796
"October 05, 2022 06:00:00 PM",2022,October,Wednesday,18,518
"October 05, 2022 07:00:00 PM",2022,October,Wednesday,19,370
"October 05, 2022 08:00:00 PM",2022,October,Wednesday,20,266
"October 05, 2022 09:00:00 PM",2022,October,Wednesday,21,261
"October 05, 2022 10:00:00 PM",2022,October,Wednesday,22,179
"October 05, 2022 11:00:00 PM",2022,October,Wednesday,23,4
"October 06, 2022 12:00:00 AM",2022,October,Thursday,0,0
"October 06, 2022 01:00:00 AM",2022,October,Thursday,1,0
"October 06, 2022 02:00:00 AM",2022,October,Thursday,2,0
"October 06, 2022 03:00:00 AM",2022,October,Thursday,3,0
"October 06, 2022 04:00:00 AM",2022,October,Thursday,4,0
"October 06, 2022 05:00:00 AM",2022,October,Thursday,5,6
"October 06, 2022 06:00:00 AM",2022,October,Thursday,6,47
"October 06, 2022 07:00:00 AM",2022,October,Thursday,7,159
"October 06, 2022 08:00:00 AM",2022,October,Thursday,8,336
"October 06, 2022 09:00:00 AM",2022,October,Thursday,9,380
"October 06, 2022 10:00:00 AM",2022,October,Thursday,10,444
"October 06, 2022 11:00:00 AM",2022,October,Thursday,11,611
"October 06, 2022 12:00:00 PM",2022,October,Thursday,12,995
"October 06, 2022 01:00:00 PM",2022,October,Thursday,13,1244
"October 06, 2022 02:00:00 PM",2022,October,Thursday,14,799
"October 06, 2022 03:00:00 PM",2022,October,Thursday,15,510
"October 06, 2022 04:00:00 PM",2022,October,Thursday,16,722
"October 06, 2022 05:00:00 PM",2022,October,Thursday,17,966
"October 06, 2022 06:00:00 PM",2022,October,Thursday,18,689
"October 06, 2022 07:00:00 PM",2022,October,Thursday,19,550
"October 06, 2022 08:00:00 PM",2022,October,Thursday,20,495
"October 06, 2022 09:00:00 PM",2022,October,Thursday,21,437
"October 06, 2022 10:00:00 PM",2022,October,Thursday,22,279
"October 06, 2022 11:00:00 PM",2022,October,Thursday,23,47
"October 07, 2022 12:00:00 AM",2022,October,Friday,0,0
"October 07, 2022 01:00:00 AM",2022,October,Friday,1,0
"October 07, 2022 02:00:00 AM",2022,October,Friday,2,0
"October 07, 2022 03:00:00 AM",2022,October,Friday,3,0
"October 07, 2022 04:00:00 AM",2022,October,Friday,4,0
"October 07, 2022 05:00:00 AM",2022,October,Friday,5,0
"October 07, 2022 06:00:00 AM",2022,October,Friday,6,32
"October 07, 2022 07:00:00 AM",2022,October,Friday,7,120
"October 07, 2022 08:00:00 AM",2022,October,Friday,8,225
"October 07, 2022 09:00:00 AM",2022,October,Friday,9,330
"October 07, 2022 10:00:00 AM",2022,October,Friday,10,358
"October 07, 2022 11:00:00 AM",2022,October,Friday,11,331
"October 07, 2022 12:00:00 PM",2022,October,Friday,12,715
"October 07, 2022 01:00:00 PM",2022,October,Friday,13,943
"October 07, 2022 02:00:00 PM",2022,October,Friday,14,719
"October 07, 2022 03:00:00 PM",2022,October,Friday,15,667
"October 07, 2022 04:00:00 PM",2022,October,Friday,16,845
"October 07, 2022 05:00:00 PM",2022,October,Friday,17,868
"October 07, 2022 06:00:00 PM",2022,October,Friday,18,802
"October 07, 2022 07:00:00 PM",2022,October,Friday,19,802
"October 07, 2022 08:00:00 PM",2022,October,Friday,20,732
"October 07, 2022 09:00:00 PM",2022,October,Friday,21,674
"October 07, 2022 10:00:00 PM",2022,October,Friday,22,749
"October 07, 2022 11:00:00 PM",2022,October,Friday,23,592
"October 08, 2022 12:00:00 AM",2022,October,Saturday,0,495
"October 08, 2022 01:00:00 AM",2022,October,Saturday,1,85
"October 08, 2022 02:00:00 AM",2022,October,Saturday,2,0
"October 08, 2022 03:00:00 AM",2022,October,Saturday,3,2
"October 08, 2022 04:00:00 AM",2022,October,Saturday,4,0
"October 08, 2022 05:00:00 AM",2022,October,Saturday,5,0
"October 08, 2022 06:00:00 AM",2022,October,Saturday,6,14
"October 08, 2022 07:00:00 AM",2022,October,Saturday,7,85
"October 08, 2022 08:00:00 AM",2022,October,Saturday,8,113
"October 08, 2022 09:00:00 AM",2022,October,Saturday,9,285
"October 08, 2022 10:00:00 AM",2022,October,Saturday,10,474
"October 08, 2022 11:00:00 AM",2022,October,Saturday,11,749
"October 08, 2022 12:00:00 PM",2022,October,Saturday,12,1154
"October 08, 2022 01:00:00 PM",2022,October,Saturday,13,1151
"October 08, 2022 02:00:00 PM",2022,October,Saturday,14,1280
"October 08, 2022 03:00:00 PM",2022,October,Saturday,15,1095
"October 08, 2022 04:00:00 PM",2022,October,Saturday,16,1006
"October 08, 2022 05:00:00 PM",2022,October,Saturday,17,991
"October 08, 2022 06:00:00 PM",2022,October,Saturday,18,959
"October 08, 2022 07:00:00 PM",2022,October,Saturday,19,817
"October 08, 2022 08:00:00 PM",2022,October,Saturday,20,869
"October 08, 2022 09:00:00 PM",2022,October,Saturday,21,660
"October 08, 2022 10:00:00 PM",2022,October,Saturday,22,826
"October 08, 2022 11:00:00 PM",2022,October,Saturday,23,595
"October 09, 2022 12:00:00 AM",2022,October,Sunday,0,113
"October 09, 2022 01:00:00 AM",2022,October,Sunday,1,6
"October 09, 2022 02:00:00 AM",2022,October,Sunday,2,0
"October 09, 2022 03:00:00 AM",2022,October,Sunday,3,0
"October 09, 2022 04:00:00 AM",2022,October,Sunday,4,0
"October 09, 2022 05:00:00 AM",2022,October,Sunday,5,0
"October 09, 2022 06:00:00 AM",2022,October,Sunday,6,10
"October 09, 2022 07:00:00 AM",2022,October,Sunday,7,43
"October 09, 2022 08:00:00 AM",2022,October,Sunday,8,109
"October 09, 2022 09:00:00 AM",2022,October,Sunday,9,175
"October 09, 2022 10:00:00 AM",2022,October,Sunday,10,363
"October 09, 2022 11:00:00 AM",2022,October,Sunday,11,606
"October 09, 2022 12:00:00 PM",2022,October,Sunday,12,624
"October 09, 2022 01:00:00 PM",2022,October,Sunday,13,690
"October 09, 2022 02:00:00 PM",2022,October,Sunday,14,810
"October 09, 2022 03:00:00 PM",2022,October,Sunday,15,813
"October 09, 2022 04:00:00 PM",2022,October,Sunday,16,691
"October 09, 2022 05:00:00 PM",2022,October,Sunday,17,587
"October 09, 2022 06:00:00 PM",2022,October,Sunday,18,488
"October 09, 2022 07:00:00 PM",2022,October,Sunday,19,374
"October 09, 2022 08:00:00 PM",2022,October,Sunday,20,13
"October 09, 2022 09:00:00 PM",2022,October,Sunday,21,15
"October 09, 2022 10:00:00 PM",2022,October,Sunday,22,6
"October 09, 2022 11:00:00 PM",2022,October,Sunday,23,0
"October 10, 2022 12:00:00 AM",2022,October,Monday,0,0
"October 10, 2022 01:00:00 AM",2022,October,Monday,1,0
"October 10, 2022 02:00:00 AM",2022,October,Monday,2,0
"October 10, 2022 03:00:00 AM",2022,October,Monday,3,0
"October 10, 2022 04:00:00 AM",2022,October,Monday,4,0
"October 10, 2022 05:00:00 AM",2022,October,Monday,5,0
"October 10, 2022 06:00:00 AM",2022,October,Monday,6,47
"October 10, 2022 07:00:00 AM",2022,October,Monday,7,136
"October 10, 2022 08:00:00 AM",2022,October,Monday,8,268
"October 10, 2022 09:00:00 AM",2022,October,Monday,9,297
"October 10, 2022 10:00:00 AM",2022,October,Monday,10,404
"October 10, 2022 11:00:00 AM",2022,October,Monday,11,590
"October 10, 2022 12:00:00 PM",2022,October,Monday,12,957
"October 10, 2022 01:00:00 PM",2022,October,Monday,13,1034
"October 10, 2022 02:00:00 PM",2022,October,Monday,14,776
"October 10, 2022 03:00:00 PM",2022,October,Monday,15,672
"October 10, 2022 04:00:00 PM",2022,October,Monday,16,713
"October 10, 2022 05:00:00 PM",2022,October,Monday,17,730
"October 10, 2022 06:00:00 PM",2022,October,Monday,18,577
"October 10, 2022 07:00:00 PM",2022,October,Monday,19,371
"October 10, 2022 08:00:00 PM",2022,October,Monday,20,10
"October 10, 2022 09:00:00 PM",2022,October,Monday,21,6
"October 10, 2022 10:00:00 PM",2022,October,Monday,22,35
"October 10, 2022 11:00:00 PM",2022,October,Monday,23,0
"October 11, 2022 12:00:00 AM",2022,October,Tuesday,0,0
"October 11, 2022 01:00:00 AM",2022,October,Tuesday,1,0
"October 11, 2022 02:00:00 AM",2022,October,Tuesday,2,0
"October 11, 2022 03:00:00 AM",2022,October,Tuesday,3,0
"October 11, 2022 04:00:00 AM",2022,October,Tuesday,4,0
"October 11, 2022 05:00:00 AM",2022,October,Tuesday,5,0
"October 11, 2022 06:00:00 AM",2022,October,Tuesday,6,40
"October 11, 2022 07:00:00 AM",2022,October,Tuesday,7,150
"October 11, 2022 08:00:00 AM",2022,October,Tuesday,8,320
"October 11, 2022 09:00:00 AM",2022,October,Tuesday,9,337
"October 11, 2022 10:00:00 AM",2022,October,Tuesday,10,368
"October 11, 2022 11:00:00 AM",2022,October,Tuesday,11,538
"October 11, 2022 12:00:00 PM",2022,October,Tuesday,12,1069
"October 11, 2022 01:00:00 PM",2022,October,Tuesday,13,1139
"October 11, 2022 02:00:00 PM",2022,October,Tuesday,14,665
"October 11, 2022 03:00:00 PM",2022,October,Tuesday,15,630
"October 11, 2022 04:00:00 PM",2022,October,Tuesday,16,684
"October 11, 2022 05:00:00 PM",2022,October,Tuesday,17,778
"October 11, 2022 06:00:00 PM",2022,October,Tuesday,18,577
"October 11, 2022 07:00:00 PM",2022,October,Tuesday,19,370
"October 11, 2022 08:00:00 PM",2022,October,Tuesday,20,65
"October 11, 2022 09:00:00 PM",2022,October,Tuesday,21,13
"October 11, 2022 10:00:00 PM",2022,October,Tuesday,22,1
"October 11, 2022 11:00:00 PM",2022,October,Tuesday,23,0
"October 12, 2022 12:00:00 AM",2022,October,Wednesday,0,0
"October 12, 2022 01:00:00 AM",2022,October,Wednesday,1,0
"October 12, 2022 02:00:00 AM",2022,October,Wednesday,2,0
"October 12, 2022 03:00:00 AM",2022,October,Wednesday,3,0
"October 12, 2022 04:00:00 AM",2022,October,Wednesday,4,0
"October 12, 2022 05:00:00 AM",2022,October,Wednesday,5,0
"October 12, 2022 06:00:00 AM",2022,October,Wednesday,6,35
"October 12, 2022 07:00:00 AM",2022,October,Wednesday,7,185
"October 12, 2022 08:00:00 AM",2022,October,Wednesday,8,378
"October 12, 2022 09:00:00 AM",2022,October,Wednesday,9,271
"October 12, 2022 10:00:00 AM",2022,October,Wednesday,10,322
"October 12, 2022 11:00:00 AM",2022,October,Wednesday,11,481
"October 12, 2022 12:00:00 PM",2022,October,Wednesday,12,840
"October 12, 2022 01:00:00 PM",2022,October,Wednesday,13,818
"October 12, 2022 02:00:00 PM",2022,October,Wednesday,14,433
"October 12, 2022 03:00:00 PM",2022,October,Wednesday,15,503
"October 12, 2022 04:00:00 PM",2022,October,Wednesday,16,665
"October 12, 2022 05:00:00 PM",2022,October,Wednesday,17,829
"October 12, 2022 06:00:00 PM",2022,October,Wednesday,18,519
"October 12, 2022 07:00:00 PM",2022,October,Wednesday,19,460
"October 12, 2022 08:00:00 PM",2022,October,Wednesday,20,351
"October 12, 2022 09:00:00 PM",2022,October,Wednesday,21,333
"October 12, 2022 10:00:00 PM",2022,October,Wednesday,22,105
"October 12, 2022 11:00:00 PM",2022,October,Wednesday,23,2
"October 13, 2022 12:00:00 AM",2022,October,Thursday,0,0
"October 13, 2022 01:00:00 AM",2022,October,Thursday,1,0
"October 13, 2022 02:00:00 AM",2022,October,Thursday,2,0
"October 13, 2022 03:00:00 AM",2022,October,Thursday,3,0
"October 13, 2022 04:00:00 AM",2022,October,Thursday,4,0
"October 13, 2022 05:00:00 AM",2022,October,Thursday,5,1
"October 13, 2022 06:00:00 AM",2022,October,Thursday,6,32
"October 13, 2022 07:00:00 AM",2022,October,Thursday,7,114
"October 13, 2022 08:00:00 AM",2022,October,Thursday,8,278
"October 13, 2022 09:00:00 AM",2022,October,Thursday,9,273
"October 13, 2022 10:00:00 AM",2022,October,Thursday,10,306
"October 13, 2022 11:00:00 AM",2022,October,Thursday,11,356
"October 13, 2022 12:00:00 PM",2022,October,Thursday,12,510
"October 13, 2022 01:00:00 PM",2022,October,Thursday,13,646
"October 13, 2022 02:00:00 PM",2022,October,Thursday,14,515
"October 13, 2022 03:00:00 PM",2022,October,Thursday,15,567
"October 13, 2022 04:00:00 PM",2022,October,Thursday,16,490
"October 13, 2022 05:00:00 PM",2022,October,Thursday,17,517
"October 13, 2022 06:00:00 PM",2022,October,Thursday,18,340
"October 13, 2022 07:00:00 PM",2022,October,Thursday,19,291
"October 13, 2022 08:00:00 PM",2022,October,Thursday,20,266
"October 13, 2022 09:00:00 PM",2022,October,Thursday,21,206
"October 13, 2022 10:00:00 PM",2022,October,Thursday,22,242
